,url,description,images,name,brand_name,in_stock,barcode,price,size
27,https://www.trendyol.com/de/y-a-s/strickjacke-schwarz-regular-fit-p-354993066,"How do Danish girls always look so effortlessly put together? Perhaps it's because their homegrown brands like Y.A.S. offer everything you need, all in one place to nail that Skandi cool-girl vibe. Just add one of the brand's iconic YASMILLYS down jackets to a body-con knit dress, or layer a soft leather minidress over a fresh shirt. You'll want every piece. The only question now: How will you style it?","[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty538/product/media/images/20220921/13/177989827/572947667/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty538/product/media/images/20220921/13/177989827/572947667/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty538/product/media/images/20220921/13/177989827/572947667/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty537/product/media/images/20220921/13/177989827/572947667/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty537/product/media/images/20220921/13/177989827/572947667/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty537/product/media/images/20220921/13/177989827/572947667/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty538/product/media/images/20220921/13/177989827/572947667/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty538/product/media/images/20220921/13/177989827/572947667/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty538/product/media/images/20220921/13/177989827/572947667/5/5_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty537/product/media/images/20220921/13/177989827/572947667/6/6_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty537/product/media/images/20220921/13/177989827/572947667/6/6_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty537/product/media/images/20220921/13/177989827/572947667/6/6_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty537/product/media/images/20220921/13/177989827/572947667/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty537/product/media/images/20220921/13/177989827/572947667/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty537/product/media/images/20220921/13/177989827/572947667/2/2_org_zoom.jpg'}]",Cardigan - Black - Regular fit,Y.A.S.,False,,,
28,https://www.trendyol.com/de/defacto/t-shirt-lila-slim-fit-p-258111977,,"[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty604/product/media/images/20221118/11/217514342/409715942/1/1_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty604/product/media/images/20221118/11/217514342/409715942/1/1_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty604/product/media/images/20221118/11/217514342/409715942/1/1_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty604/product/media/images/20221118/11/217514342/409715942/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty604/product/media/images/20221118/11/217514342/409715942/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty604/product/media/images/20221118/11/217514342/409715942/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty605/product/media/images/20221118/11/217514342/409715942/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty605/product/media/images/20221118/11/217514342/409715942/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty605/product/media/images/20221118/11/217514342/409715942/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty603/product/media/images/20221118/11/217514342/409715942/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty603/product/media/images/20221118/11/217514342/409715942/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty603/product/media/images/20221118/11/217514342/409715942/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty605/product/media/images/20221118/11/217514342/409715942/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty605/product/media/images/20221118/11/217514342/409715942/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty605/product/media/images/20221118/11/217514342/409715942/5/5_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty604/product/media/images/20221118/11/217514342/409715942/6/6_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty604/product/media/images/20221118/11/217514342/409715942/6/6_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty604/product/media/images/20221118/11/217514342/409715942/6/6_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty603/product/media/images/20221118/11/217514342/409715942/7/7_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty603/product/media/images/20221118/11/217514342/409715942/7/7_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty603/product/media/images/20221118/11/217514342/409715942/7/7_org_zoom.jpg'}]",T-Shirt - Purple - Slim fit,DeFacto,False,,,
29,https://www.trendyol.com/de/defacto/badeanzug-blau-unifarben-p-723085212,,"[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty972/product/media/images/20230726/6/396896427/955399071/1/1_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty972/product/media/images/20230726/6/396896427/955399071/1/1_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty972/product/media/images/20230726/6/396896427/955399071/1/1_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty973/product/media/images/20230726/6/396896427/955399071/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty973/product/media/images/20230726/6/396896427/955399071/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty973/product/media/images/20230726/6/396896427/955399071/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty973/product/media/images/20230726/6/396896427/955399071/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty973/product/media/images/20230726/6/396896427/955399071/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty973/product/media/images/20230726/6/396896427/955399071/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty974/product/media/images/20230726/6/396896427/955399071/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty974/product/media/images/20230726/6/396896427/955399071/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty974/product/media/images/20230726/6/396896427/955399071/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty973/product/media/images/20230726/6/396896427/955399071/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty973/product/media/images/20230726/6/396896427/955399071/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty973/product/media/images/20230726/6/396896427/955399071/5/5_org_zoom.jpg'}]",Swimsuit - Blue - Plain,DeFacto,False,,,
30,https://www.trendyol.com/de/puma/laufschuh-trainingsschuh-schwarz-flacher-absatz-p-736344231,,"[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty953/product/media/images/20230614/12/385468835/968491874/1/1_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty953/product/media/images/20230614/12/385468835/968491874/1/1_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty953/product/media/images/20230614/12/385468835/968491874/1/1_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty950/product/media/images/20230614/12/385468835/968491874/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty950/product/media/images/20230614/12/385468835/968491874/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty950/product/media/images/20230614/12/385468835/968491874/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty950/product/media/images/20230614/12/385468835/968491874/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty950/product/media/images/20230614/12/385468835/968491874/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty950/product/media/images/20230614/12/385468835/968491874/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty953/product/media/images/20230614/12/385468835/968491874/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty953/product/media/images/20230614/12/385468835/968491874/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty953/product/media/images/20230614/12/385468835/968491874/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty952/product/media/images/20230614/12/385468835/968491874/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty952/product/media/images/20230614/12/385468835/968491874/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty952/product/media/images/20230614/12/385468835/968491874/5/5_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty948/product/media/images/20230614/12/385468835/968491874/6/6_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty948/product/media/images/20230614/12/385468835/968491874/6/6_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty948/product/media/images/20230614/12/385468835/968491874/6/6_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty951/product/media/images/20230614/12/385468835/968491874/7/7_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty951/product/media/images/20230614/12/385468835/968491874/7/7_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty951/product/media/images/20230614/12/385468835/968491874/7/7_org_zoom.jpg'}]",Running & Training Shoes - Black - Flat,Puma,False,,,
31,https://www.trendyol.com/de/trendyol-collection/kleid-schwarz-bodycon-p-634624278,"Embrace your unique style – with a wide variety of apparel, footwear and accessories, Trendyol Collection translates the latest runway trends into wearable outfits for your wardrobe. Discover affordable fashion for every occasion and style – from casual & relaxed to smart & elegant. Dress the way you are.","[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty846/product/media/images/20230426/10/332633721/838596084/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty846/product/media/images/20230426/10/332633721/838596084/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty846/product/media/images/20230426/10/332633721/838596084/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty847/product/media/images/20230426/10/332633721/838596084/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty847/product/media/images/20230426/10/332633721/838596084/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty847/product/media/images/20230426/10/332633721/838596084/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty847/product/media/images/20230426/10/332633721/838596084/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty847/product/media/images/20230426/10/332633721/838596084/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty847/product/media/images/20230426/10/332633721/838596084/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty848/product/media/images/20230426/10/332633721/838596084/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty848/product/media/images/20230426/10/332633721/838596084/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty848/product/media/images/20230426/10/332633721/838596084/5/5_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty846/product/media/images/20230426/10/332633721/838596084/6/6_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty846/product/media/images/20230426/10/332633721/838596084/6/6_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty846/product/media/images/20230426/10/332633721/838596084/6/6_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty846/product/media/images/20230426/10/332633721/838596084/7/7_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty846/product/media/images/20230426/10/332633721/838596084/7/7_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty846/product/media/images/20230426/10/332633721/838596084/7/7_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty846/product/media/images/20230426/10/332633721/838596084/8/8_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty846/product/media/images/20230426/10/332633721/838596084/8/8_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty846/product/media/images/20230426/10/332633721/838596084/8/8_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty848/product/media/images/20230426/10/332633721/838596084/9/9_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty848/product/media/images/20230426/10/332633721/838596084/9/9_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty848/product/media/images/20230426/10/332633721/838596084/9/9_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty846/product/media/images/20230426/10/332633721/838596084/10/10_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty846/product/media/images/20230426/10/332633721/838596084/10/10_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty846/product/media/images/20230426/10/332633721/838596084/10/10_org_zoom.jpg'}]",Dress - Black - Bodycon,Trendyol Collection,True,8683048715109,20.99,34
32,https://www.trendyol.com/de/trendyol-collection/kleid-schwarz-bodycon-p-170809561,"Embrace your unique style – with a wide variety of apparel, footwear and accessories, Trendyol Collection translates the latest runway trends into wearable outfits for your wardrobe. Discover affordable fashion for every occasion and style – from casual & relaxed to smart & elegant. Dress the way you are.","[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty332/product/media/images/20220215/9/50446272/278760070/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty332/product/media/images/20220215/9/50446272/278760070/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty332/product/media/images/20220215/9/50446272/278760070/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty332/product/media/images/20220215/9/50446272/278760070/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty332/product/media/images/20220215/9/50446272/278760070/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty332/product/media/images/20220215/9/50446272/278760070/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty331/product/media/images/20220215/9/50446272/278760070/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty331/product/media/images/20220215/9/50446272/278760070/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty331/product/media/images/20220215/9/50446272/278760070/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty330/product/media/images/20220215/9/50446272/278760070/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty330/product/media/images/20220215/9/50446272/278760070/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty330/product/media/images/20220215/9/50446272/278760070/5/5_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty332/product/media/images/20220215/9/50446272/278760070/6/6_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty332/product/media/images/20220215/9/50446272/278760070/6/6_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty332/product/media/images/20220215/9/50446272/278760070/6/6_org_zoom.jpg'}]",Dress - Black - Bodycon,Trendyol Collection,False,,,
33,https://www.trendyol.com/de/cz-london/stiefelette-dunkelblau-flacher-absatz-p-206487543,,"[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty279/product/media/images/20211227/10/16923417/336583731/1/1_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty279/product/media/images/20211227/10/16923417/336583731/1/1_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty279/product/media/images/20211227/10/16923417/336583731/1/1_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty280/product/media/images/20211227/10/16923417/336583731/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty280/product/media/images/20211227/10/16923417/336583731/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty280/product/media/images/20211227/10/16923417/336583731/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty281/product/media/images/20211227/10/16923417/336583731/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty281/product/media/images/20211227/10/16923417/336583731/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty281/product/media/images/20211227/10/16923417/336583731/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty281/product/media/images/20211227/10/16923417/336583731/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty281/product/media/images/20211227/10/16923417/336583731/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty281/product/media/images/20211227/10/16923417/336583731/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty279/product/media/images/20211227/10/16923417/336583731/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty279/product/media/images/20211227/10/16923417/336583731/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty279/product/media/images/20211227/10/16923417/336583731/5/5_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty279/product/media/images/20211227/10/16923417/336583731/6/6_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty279/product/media/images/20211227/10/16923417/336583731/6/6_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty279/product/media/images/20211227/10/16923417/336583731/6/6_org_zoom.jpg'}]",Ankle Boots - Dark blue - Flat,CZ London,False,,,
34,https://www.trendyol.com/de/organication/t-shirt-weiss-slim-fit-p-458327924,,"[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty651/product/media/images/20221219/18/241775962/654432518/1/1_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty651/product/media/images/20221219/18/241775962/654432518/1/1_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty651/product/media/images/20221219/18/241775962/654432518/1/1_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty652/product/media/images/20221219/18/241775962/654432518/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty652/product/media/images/20221219/18/241775962/654432518/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty652/product/media/images/20221219/18/241775962/654432518/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty653/product/media/images/20221219/18/241775962/654432518/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty653/product/media/images/20221219/18/241775962/654432518/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty653/product/media/images/20221219/18/241775962/654432518/3/3_org_zoom.jpg'}]",T-Shirt - White - Slim fit,ORGANICATION,False,,,
35,https://www.trendyol.com/de/defacto/zweiteiler-grun-regular-fit-p-725283268,,"[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty914/product/media/images/20230527/12/364475006/954187595/1/1_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty914/product/media/images/20230527/12/364475006/954187595/1/1_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty914/product/media/images/20230527/12/364475006/954187595/1/1_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty913/product/media/images/20230527/12/364475006/954187595/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty913/product/media/images/20230527/12/364475006/954187595/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty913/product/media/images/20230527/12/364475006/954187595/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty914/product/media/images/20230527/12/364475006/954187595/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty914/product/media/images/20230527/12/364475006/954187595/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty914/product/media/images/20230527/12/364475006/954187595/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty914/product/media/images/20230527/12/364475006/954187595/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty914/product/media/images/20230527/12/364475006/954187595/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty914/product/media/images/20230527/12/364475006/954187595/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty913/product/media/images/20230527/12/364475006/954187595/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty913/product/media/images/20230527/12/364475006/954187595/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty913/product/media/images/20230527/12/364475006/954187595/5/5_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty912/product/media/images/20230527/12/364475006/954187595/6/6_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty912/product/media/images/20230527/12/364475006/954187595/6/6_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty912/product/media/images/20230527/12/364475006/954187595/6/6_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty912/product/media/images/20230527/12/364475006/954187595/7/7_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty912/product/media/images/20230527/12/364475006/954187595/7/7_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty912/product/media/images/20230527/12/364475006/954187595/7/7_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty912/product/media/images/20230527/12/364475006/954187595/8/8_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty912/product/media/images/20230527/12/364475006/954187595/8/8_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty912/product/media/images/20230527/12/364475006/954187595/8/8_org_zoom.jpg'}]",Two-Piece Set - Green - Regular fit,DeFacto,False,,,
36,https://www.trendyol.com/de/cool-sexy/unterhemd-weiss-regular-fit-p-658968442,"Cool & Sexy encourages women to stand out from the crowd with eye-catching and confident designs. Feminine silhouettes, edgy details and bold pieces shape the Cool & Sexy look. Up for confidence-boosting, high-end outfits on a budget? Right this way!","[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty757/product/media/images/20230301/13/292727331/871397110/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty757/product/media/images/20230301/13/292727331/871397110/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty757/product/media/images/20230301/13/292727331/871397110/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty756/product/media/images/20230301/13/292727331/871397110/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty756/product/media/images/20230301/13/292727331/871397110/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty756/product/media/images/20230301/13/292727331/871397110/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty758/product/media/images/20230301/13/292727331/871397110/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty758/product/media/images/20230301/13/292727331/871397110/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty758/product/media/images/20230301/13/292727331/871397110/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty753/product/media/images/20230301/13/292727331/871397110/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty753/product/media/images/20230301/13/292727331/871397110/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty753/product/media/images/20230301/13/292727331/871397110/5/5_org_zoom.jpg'}]",Camisole - White - Regular fit,Cool & Sexy,True,2472066700015,4.99,
